pixel_id,district,lon,lat,x_utm50n_m,y_utm50n_m,rad_2013,rad_2014,rad_2015,rad_2016,rad_2017,rad_2018,rad_2019,rad_2020,rad_2021,rad_2022,rad_2023,rad_2024,mean_rad_2013_2024,median_rad_2013_2024,std_rad_2013_2024,min_rad_2013_2024,max_rad_2013_2024,range_rad_2013_2024,cv_rad_2013_2024,change_2024_minus_2013,growth_rate_2024_vs_2013,trend_slope_rad_per_year,z_mean_rad_2013_2024,z_std_rad_2013_2024,z_range_rad_2013_2024,z_cv_rad_2013_2024,z_change_2024_minus_2013,z_growth_rate_2024_vs_2013,z_trend_slope_rad_per_year
海沧区_118.016258_24.496552,海沧区,118.01625796151151,24.49655227194021,602967.7799777332,2709582.236831862,22.383873,15.455169,20.795486,18.56854,29.271317,31.885113,23.22402,20.289259,22.528894,20.799809,23.452795,24.568886,22.76859675,22.4563835,4.4165123734853,15.455169,31.885113,16.429944,0.1939738501225509,2.185012999999998,0.09761114123810297,0.28055433916080463,0.5385403652811434,0.04720931862114984,0.26866912738509335,-0.618896761921358,-0.4050174824321049,-0.17422550084827812,-0.40182020291130915
海沧区_118.016258_24.501044,海沧区,118.01625796151151,24.50104384836081,602964.121426997,2710079.60112861,9.650973,8.724191,9.631793,10.371744,14.909119,14.373567,14.324697,12.247197,12.489491,11.960032,11.590939,13.536448,11.984182583333334,12.103614499999999,2.063465543830945,8.724191,14.909119,6.184928000000001,0.17218241874090368,3.8854749999999996,0.40255759107490247,0.30556898251747683,-0.12406032063737289,-0.4066106169620081,-0.41407871321326656,-0.6626462731973396,-0.2664908364375241,-0.1740865953746349,-0.3821339648963605
海沧区_118.016258_24.505535,海沧区,118.01625796151151,24.505535424781407,602960.4622447959,2710576.9657118795,6.397203,6.5617385,6.5324817,7.0840616,11.214939,10.497026,10.218757,8.550409,9.146324,9.415914,9.505023,10.989358,8.842769566666666,9.281119,1.79453746714397,6.397203,11.214939,4.817735999999999,0.20293839544440728,4.592154999999999,0.717725742681187,0.3469466594405525,-0.3170705655545576,-0.4584773800457302,-0.5051910536608906,-0.600899115517418,-0.20892176980066296,-0.1739430338365368,-0.34957020674883355
海沧区_118.016258_24.510027,海沧区,118.01625796151151,24.510027001202005,602956.8024311514,2711074.3305817107,6.0636287,6.029334,6.3699784,6.4470387,8.273244,8.580613,8.727068,7.496803,7.990523,8.091316,8.65569,8.697197,7.618536150000001,8.040919500000001,1.0901872974833298,6.029334,8.727068,2.6977339999999987,0.14309668892013194,2.6335682999999994,0.4342505419993807,0.2454208811188737,-0.3922881795177671,-0.5943217434451327,-0.646472120236502,-0.7210401640105746,-0.3684763181766889,-0.1740721589896182,-0.42946983226799473
海沧区_118.016258_24.514519,海沧区,118.01625796151151,24.514518577622603,602953.1419860848,2711571.695738142,7.652772,7.3859854,8.144468,7.6717777,9.640696,10.423154,10.159958,9.185341,9.466399,9.808657,9.865884,9.751433,9.096377091666666,9.5535475,1.078984653805813,7.3859854,10.423154,3.0371686,0.11861696617593918,2.0986610000000008,0.2741995711395637,0.22516617797201982,-0.3014887715486773,-0.5964823392173971,-0.6238515367084364,-0.7701868165398776,-0.4120520724052555,-0.1741450634485035,-0.44541005181802634
海沧区_118.016258_24.51901,海沧区,118.01625796151151,24.5190101540432,602949.4809096176,2712069.0611812137,31.12972,19.914738,21.22837,22.326288,27.802233,25.617601,24.634851,22.84331,24.381205,23.943928,30.468212,33.441257,25.64430941666667,24.508028000000003,4.2157563106433,19.914738,33.441257,13.526519,0.1643934426989642,2.3115370000000013,0.07425260321637281,0.4679445629369866,0.7152258259830715,0.008490538204753487,0.0751792246763721,-0.6782837909540748,-0.3947103156987002,-0.17423614084356007,-0.2543462415866343
海沧区_118.016258_24.523502,海沧区,118.01625796151151,24.5235017304638,602945.8192017715,2712566.4269109634,33.047455,24.771252,26.09335,27.667639,35.465027,33.41049,31.737146,29.556372,31.655222,31.861141,39.996277,39.674545,32.077993,31.7991435,4.766839771438153,24.771252,39.996277,15.225024999999999,0.14860155906381528,6.627090000000003,0.20052646939168572,0.8770502027971263,1.110515091530353,0.11477514653768701,0.18837097603560443,-0.7099883255973017,-0.04314757410150449,-0.17417862211789784,0.06761521453767964
海沧区_118.016258_24.527993,海沧区,118.01625796151151,24.5279933068844,602942.1568625678,2713063.792927434,37.925056,32.672306,36.491844,36.586426,50.40772,41.68952,41.034496,37.34331,41.357624,40.978127,45.49652,45.79999,40.64857824999999,41.006311499999995,4.888456547651343,32.672306,50.40772,17.735414,0.12026143983649276,7.874934000000003,0.20763914919073062,0.7603283811188419,1.6370968397467593,0.13823074327776896,0.35566819341543837,-0.7668852932165391,0.058506943344025925,-0.17417538223706994,-0.024243523175812517
海沧区_118.016258_24.532485,海沧区,118.01625796151151,24.53248488330499,602938.493892028,2713561.1592306597,30.2917,24.98917,28.634472,29.77329,40.20541,36.839558,37.374287,30.732206,37.813824,35.510857,38.485336,43.10184,34.479329166666666,36.1752075,5.454502752153621,24.98917,43.10184,18.11267,0.1581963130949436,12.810140000000004,0.42287877937588936,1.1287745314684765,1.2580545838536594,0.24740113837018166,0.38080926877859805,-0.6907254422959024,0.46054917332172046,-0.17407733891571414,0.26571938007460605
海沧区_118.016258_24.536976,海沧区,118.01625796151151,24.536976459725587,602934.8302901736,2714058.5258206837,14.858387,12.219558,14.844153,17.308178,27.784487,28.405334,27.531841,22.802706,27.162415,26.886736,26.623623,33.161663,23.29909008333333,26.755179499999997,6.754479487400846,12.219558,33.161663,20.942104999999998,0.2899031448542519,18.303275999999997,1.2317652134640544,1.5689617167831607,0.5711341845753174,0.49812090765592926,0.569368333631539,-0.42630455959837843,0.9080426815989331,-0.17370888486973096,0.6121416567257655
海沧区_118.016258_24.541468,海沧区,118.01625796151151,24.541468036146185,602931.1660570262,2714555.892697545,6.324199,6.2044935,7.0190916,8.425063,14.288773,18.022717,17.382587,16.127352,16.60998,15.108799,17.569159,19.984283,13.588874758333333,15.6180755,5.101672566383937,6.2044935,19.984283,13.779789500000001,0.3754300968338348,13.660084000000001,2.1596291278740796,1.2411575430069488,-0.025467099029701748,0.17935261075064748,0.09205766458922998,-0.2545965939994583,0.5297891161156303,-0.17328623565844636,0.35416352386820404
海沧区_118.02075_24.420195,海沧区,118.02074953793212,24.42019547279005,603485.2738608273,2701130.4347119927,6.7230654,5.6779327,5.300429,5.519157,5.2567315,5.438335,5.3237596,4.5284,5.196661,4.9515443,4.5761485,5.1396747,5.302653225,5.27858025,0.5652512789118966,4.5284,6.7230654,2.1946654,0.1065978209261264,-1.5833907000000007,-0.23548115697982364,-0.11778880524475667,-0.5345773749155991,-0.6955634302365344,-0.6799975925561976,-0.7943170226481925,-0.7120071860035858,-0.17437722697421143,-0.7153116982957224
海沧区_118.02075_24.424687,海沧区,118.02074953793212,24.424687049210647,603481.6099191287,2701627.794603207,5.74702,5.2565722,5.2122593,4.979481,5.03506,5.4535913,5.6876855,4.667242,5.177792,5.0751657,4.7493315,5.397787,5.203248958333332,5.19502565,0.33337995273465776,4.667242,5.74702,1.0797780000000001,0.06407149752093425,-0.3492329999999999,-0.06075709548679369,-0.03232234020979136,-0.5406848309404375,-0.740283250081681,-0.754295862550146,-0.8796948866699392,-0.6114676109884511,-0.17429763880871044,-0.648050568525274
海沧区_118.02075_24.429179,海沧区,118.02074953793212,24.429178625631245,603477.9453428077,2702125.1547801914,6.61432,5.711017,5.851833,5.5136023,5.7538724,5.8901567,6.271244,4.783846,5.4912386,5.662882,5.6362805,6.21543,5.782976874999999,5.7324447,0.4603047262065507,4.783846,6.61432,1.8304740000000006,0.07959650127540079,-0.39889000000000063,-0.060297914537769996,-0.03155204860140147,-0.5050660101780877,-0.715803927445598,-0.704268017503752,-0.8485261527340984,-0.61551287495798,-0.1742974296482259,-0.6474443578458946
海沧区_118.02075_24.43367,海沧区,118.02074953793212,24.433670202051843,603474.2801318857,2702622.5152429854,7.9576683,6.9604964,7.178875,7.2545905,7.539341,7.2870426,8.608054,6.3548155,6.910501,7.0156364,7.168893,7.5221443,7.313171499999999,7.21673275,0.5659571130985712,6.3548155,8.608054,2.2532384999999993,0.07738873799124925,-0.435524,-0.05472322549238545,-0.028010060839161535,-0.4110499614206415,-0.6954272996584719,-0.6760941669742219,-0.8529585630243207,-0.6184972316500821,-0.17429489033411788,-0.6446568540170665
海沧区_118.02075_24.438162,海沧区,118.02074953793212,24.43816177847244,603470.6142863841,2703119.875991629,17.06767,18.8983,18.054567,10.107741,15.398504,15.614608,19.31987,14.920288,15.138981,16.222849,15.651775,16.653591,16.087395333333333,15.937312,2.3822347216732265,10.107741,19.31987,9.212129000000001,0.1480808218057027,-0.414079000000001,-0.024259593746905936,-0.06702379720280134,0.12804345992987018,-0.3451312592496372,-0.21234013654269857,-0.7110337824168481,-0.616750233526423,-0.17428101391352416,-0.6753602180009554
海沧区_118.02075_24.442653,海沧区,118.02074953793212,24.44265335489304,603466.9478063246,2703617.23702616,49.887688,44.52722,35.6734,33.228313,45.758495,40.93884,47.33082,48.50551,45.42456,52.867306,48.605736,40.283665,44.41929608333333,45.5915275,5.859988001089259,33.228313,52.867306,19.638993,0.13192437786712247,-9.604022999999998,-0.1925090313058543,0.4441748006992142,1.8687719390297928,0.3256049748739043,0.4825264093185063,-0.7434702256174531,-1.3654009644442675,-0.17435765283759372,-0.27305277240937786
海沧区_118.02075_24.447145,海沧区,118.02074953793212,24.44714493131364,603463.2806917287,2704114.598346621,81.45939,70.49414,54.095592,44.85375,65.11553,60.68871,58.666782,70.068634,76.32352,79.96362,73.83111,77.43861,67.749949,70.281387,11.299110114352658,44.85375,81.45939,36.60564,0.16677665859722873,-4.020780000000002,-0.04935871286646187,1.1785544755242545,3.302220839137116,1.3746202413625501,1.6132168446916326,-0.6734991336735054,-0.9105669684110015,-0.17429244675699943,0.30489562628686645
海沧区_118.02075_24.451637,海沧区,118.02074953793212,24.45163650773424,603459.6129426176,2704611.9599530473,63.00204,48.874203,43.751057,35.645363,47.36927,46.91997,45.388126,46.443985,63.069984,59.77875,55.670464,62.79242,51.55880266666667,48.1217365,9.03949676989767,35.645363,63.069984,27.424620999999995,0.1753240242667971,-0.20962000000000103,-0.0033271410395435052,1.0624817692305757,2.307427380681717,0.9388203373827221,1.001375838611943,-0.6563390369276049,-0.600094160345484,-0.17427147901892417,0.21354773495156587
海沧区_118.02075_24.456128,海沧区,118.02074953793212,24.456128084154837,603455.9445590134,2705109.321845481,28.657751,24.744976,24.538544,22.646227,26.972034,27.506662,24.309372,29.126486,29.261095,31.40974,32.029236,30.555698,27.646485083333335,28.082206499999998,3.0502687174899683,22.646227,32.029236,9.383008999999998,0.11033115813079691,1.8979469999999985,0.06622574026341896,0.5974634090908446,0.8382406647643185,-0.21629100790901837,-0.20095236018378945,-0.7868217977925029,-0.42840306244452514,-0.1742397971419067,-0.15241639208005442
海沧区_118.02075_24.46062,海沧区,118.02074953793212,24.460619660575432,603452.2755409371,2705606.684023961,20.568026,18.182251,18.75298,16.114408,26.520414,26.22226,21.757156,24.20081,18.983883,19.256454,22.295557,19.346024,21.01668525,19.957025,3.263089770138282,16.114408,26.520414,10.406005999999998,0.1552618660517972,-1.2220019999999998,-0.05940981357114332,0.10498429720277923,0.43090190262301525,-0.1752453154959248,-0.13277784560142075,-0.6966167773695143,-0.6825669723961416,-0.1742970251113458,-0.5399918164337663
海沧区_118.02075_24.465111,海沧区,118.02074953793212,24.46511123699603,603448.6058884105,2706104.0464885263,35.217934,31.41939,35.66417,24.39161,45.424114,38.97987,29.5103,36.89551,30.721895,30.359512,32.00584,32.677265,33.6056175,32.3415525,5.350814535383384,24.39161,45.424114,21.032504000000003,0.1592238123695654,-2.540669000000001,-0.0721392930291417,-0.22099955244757102,1.204373230311274,0.22740332988529324,0.5753926992393873,-0.6886625860147411,-0.789991023444466,-0.17430282348799286,-0.7965373750389148
海沧区_118.02075_24.469603,海沧区,118.02074953793212,24.46960281341663,603444.935601455,2706601.4092392167,65.44971,43.555218,48.463833,32.71089,41.117977,37.750145,29.110594,30.963747,34.033478,34.293026,35.758923,33.33532,38.87857175,35.025974500000004,10.032320831640847,29.110594,65.44971,36.339116,0.258042422343893,-32.11438999999999,-0.4906652655104886,-1.9409436888112732,1.5283466097523257,1.1303011638870897,1.5954551656988774,-0.49026965736161243,-3.1991882767259234,-0.17449346531533869,-2.1501137246229605
海沧区_118.02075_24.474094,海沧区,118.02074953793212,24.47409438983722,603441.2646800923,2707098.77227607,84.20091,41.12385,43.104485,30.855368,36.000618,32.082073,27.273281,26.711903,30.035757,28.966389,31.263138,30.647074,36.855403833333334,31.059253,15.75855323291503,26.711903,84.20091,57.489006999999994,0.4275778201801288,-53.55383599999999,-0.6360168789520332,-2.8446792587414307,1.4040419949077703,2.2346899022370903,3.00492513716019,-0.14990235108355265,-4.945733948644453,-0.17455967410288387,-2.8613432743928513
海沧区_118.02075_24.478586,海沧区,118.02074953793212,24.478585966257818,603437.5931243439,2707596.1355991284,67.67699,31.380993,32.290405,25.69913,33.453762,31.929667,26.73637,25.408262,26.063553,26.62551,31.854046,35.95344,32.92267733333333,31.6175195,11.504358063077309,25.408262,67.67699,42.268728,0.34943567762119554,-31.723550000000003,-0.4687424966373853,-1.4400822377624076,1.162412988810784,1.4142053485074337,1.9906160701412061,-0.3067842230054971,-3.1673488387846342,-0.17448347932404246,-1.7559414952903152
海沧区_118.02075_24.483078,海沧区,118.02074953793212,24.483077542678416,603433.9209342311,2708093.4992084294,39.212334,28.303461,28.490818,26.0596,36.307537,33.253555,29.36775,23.835613,24.598576,24.965424,35.209858,38.311256,30.6596485,28.929284000000003,5.558286808904742,23.835613,39.212334,15.376721,0.18128997170025424,-0.9010779999999983,-0.022978867341399697,-0.07356202797208536,1.0233711795806844,0.26741743101501236,0.19848029323212318,-0.6443615178770772,-0.6564231800978338,-0.1742804305327107,-0.6805057307826298
海沧区_118.02075_24.487569,海沧区,118.02074953793212,24.48756911909901,603430.2481097758,2708590.863104013,36.026985,29.07396,35.81937,31.049038,45.028988,36.595436,30.926199,27.674553,31.554052,31.57796,36.658558,41.905506,34.49088375,33.698665,5.193960756400861,27.674553,45.028988,17.354435,0.15058937874854716,5.878520999999999,0.16316541155437916,0.1679292692307449,1.25876450418163,0.19715175521336897,0.3302790100736727,-0.7059974845098714,-0.10412909139828484,-0.1741956403695859,-0.4904548438885912
海沧区_118.02075_24.492061,海沧区,118.02074953793212,24.49206069551961,603426.5746509994,2709088.2272859183,37.829044,30.10909,34.58035,30.98713,51.629288,44.961124,36.23256,32.458187,38.18944,35.48551,40.03117,43.192543,37.97378633333333,37.030802,6.242513833136694,30.10909,51.629288,21.520198000000004,0.16439008157732812,5.363498999999997,0.14177882002992112,0.43497556643351903,1.472756066916404,0.3993807477445874,0.6078935782397498,-0.6782905389012995,-0.14608490709626643,-0.1742053821279402,-0.28029246448603673
海沧区_118.02075_24.496552,海沧区,118.02074953793212,24.49655227194021,603422.9005579234,2709585.591754185,33.399475,25.331123,29.329157,25.74534,48.50891,44.24987,36.639088,32.17605,33.360703,29.087675,33.051266,34.7365,33.80126308333333,33.2059845,6.854556135157529,25.331123,48.50891,23.177787,0.2027899406675534,1.337024999999997,0.040030119332135156,0.2236560874125538,1.216393808871237,0.5174221715602213,0.7183585409445021,-0.6011971603690937,-0.4740980814008866,-0.1742517294504638,-0.4465984758044849
海沧区_118.02075_24.501044,海沧区,118.02074953793212,24.50104384836081,603419.2258305694,2710082.9565088525,18.353943,13.200604,12.569246,12.904308,26.401672,22.998135,20.281807,19.370836,18.942417,16.20738,18.461237,17.130318,18.068491916666666,18.40759,4.115252702758769,12.569246,26.401672,13.832426000000002,0.22775850479047421,-1.223625000000002,-0.0666646036438251,0.22984080069926754,0.24976318755724744,-0.010893071284536896,0.09556546357281925,-0.5510690867006156,-0.6826991886682191,-0.1743003297245058,-0.4417311772353856
海沧区_118.02075_24.505535,海沧区,118.02074953793212,24.505535424781407,603415.5504689589,2710580.321549959,7.3363714,7.9276204,7.7014146,7.9905424,13.80378,11.778813,10.903295,9.640351,10.536209,10.088833,9.689346,11.250012,9.88721565,9.8890895,1.932758274785992,7.3363714,13.80378,6.4674086,0.19548054206605597,3.9136406,0.5333845578540565,0.2621679503496492,-0.25289919003741357,-0.4318194498975364,-0.3952536552864729,-0.6158718557085736,-0.2641963505269745,-0.17402700267632512,-0.41629008046306126
海沧区_118.02075_24.510027,海沧区,118.02074953793212,24.510027001202005,603411.8744731137,2711077.6868775445,6.475437,6.5188203,6.935079,6.831117,8.624465,8.794413,8.7701,7.8523507,8.122699,8.245737,8.619036,8.475027,7.855356749999999,8.184218000000001,0.9089289714085489,6.475437,8.794413,2.318976,0.11570817218562976,1.9995900000000004,0.30874846771457826,0.18947304685314179,-0.37773778395853064,-0.6292800965159262,-0.6717132918080595,-0.7760266493278113,-0.420122804562357,-0.17412932615808685,-0.4735001374804942
海沧区_118.02075_24.514519,海沧区,118.02074953793212,24.514518577622603,603408.1978430551,2711575.052491648,7.0541544,7.0270767,8.073404,7.885129,9.566257,9.304161,9.953228,9.374992,9.138126,9.594786,9.691364,10.574321,8.936416591666665,9.3395765,1.149050526463355,7.0270767,10.574321,3.547244299999999,0.1285806804860531,3.5201665999999996,0.4989496190189685,0.2786375849650293,-0.3113168378100299,-0.582969097825302,-0.5898590975832367,-0.7501831910814734,-0.29625036496897417,-0.17404268805810713,-0.4033286665250477
海沧区_118.02075_24.51901,海沧区,118.02074953793212,24.5190101540432,603404.5205788049,2712072.41839231,15.378577,13.731373,14.172105,12.372355,18.200548,18.967552,16.600796,16.864273,17.969398,18.086096,23.5984,23.555717,17.458099166666667,17.4168355,3.4945772562898556,12.372355,23.5984,11.226045000000001,0.2001694012004565,8.177140000000001,0.5316882252353236,0.7963613776223273,0.21226030157946435,-0.13059952488535462,-0.07812884783934397,-0.6064582797034329,0.08312589018284855,-0.17402777536899292,0.004114032654389562
海沧区_118.02075_24.523502,海沧区,118.02074953793212,24.5235017304638,603400.8426803844,2712569.784579568,21.617817,18.052643,18.574903,15.222757,22.702944,22.356016,20.495195,18.23854,19.092209,22.871096,23.66271,24.41358,20.608367499999996,21.056506,2.7796049076857052,15.222757,24.41358,9.190823,0.13487749127560472,2.795763000000001,0.12932081343766408,0.4035334755244341,0.40581462230889775,-0.26849253283494007,-0.21376000992228034,-0.7375414150633902,-0.3552632691411342,-0.17421105684659088,-0.30503703015895883
海沧区_118.02075_24.527993,海沧区,118.02074953793212,24.5279933068844,603397.1641478156,2713067.1510534636,36.14748,28.469748,32.97161,28.481894,40.05873,37.011356,37.31564,31.628593,32.50801,33.8215,34.403652,39.15,34.33068441666667,34.112576000000004,3.774640939458708,28.469748,40.05873,11.588981999999998,0.10994948115937403,3.002519999999997,0.08306075386848899,0.30603684965031147,1.2489217638612105,-0.07658509514553496,-0.053942018553450724,-0.7875880705844368,-0.3384199914049067,-0.17423212866260532,-0.3817657588178238
海沧区_118.02075_24.532485,海沧区,118.02074953793212,24.53248488330499,603393.4849811196,2713564.5178140323,37.62325,27.765238,30.443693,29.815716,40.201794,39.020817,37.92051,33.132988,35.960075,36.627487,39.24504,43.098022,35.9045525,37.1253685,4.665647169530436,27.765238,43.098022,15.332784,0.12994583819225808,5.4747720000000015,0.1455117909327097,0.7525955874125143,1.3456211353287155,0.0952586543453075,0.19555224588965245,-0.7474424357168943,-0.13702014970694779,-0.174203681730734,-0.030329143316491364
海沧区_118.02075_24.536976,海沧区,118.02074953793212,24.536976459725587,603389.8051803183,2714061.884861318,17.493526,13.911511,15.408567,16.935957,28.502945,27.350113,27.145573,24.908619,27.48945,27.22918,26.836649,33.037746,23.854153,26.991111,6.194728451030896,13.911511,33.037746,19.126234999999998,0.25969182184045253,15.54422,0.8885190716227463,1.439989160839098,0.6052375733758002,0.3901646289849556,0.44835521649171767,-0.48695824469626076,0.6832786034888528,-0.17386523615020721,0.5106417313616939
海沧区_118.02075_24.541468,海沧区,118.02074953793212,24.541468036146185,603386.1247454333,2714559.2521953573,6.9050946,6.7075787,7.9124403,8.280687,13.568039,17.01871,15.699408,15.839761,14.702852,14.120777,15.8276005,19.28565,12.989049841666665,14.4118145,4.352433892328676,6.7075787,19.28565,12.578071300000001,0.33508485573492897,12.3805554,1.792699943612125,1.0466131171328308,-0.06232069117407655,0.03485083436818789,0.011972820792231689,-0.33559561372770524,0.4255534405097411,-0.17345337474847575,0.20105928737634607
海沧区_118.025241_24.424687,海沧区,118.02524111435272,24.424687049210647,603936.989366924,2701631.1569566997,6.1691756,5.6125956,5.468897,5.741284,5.4768834,5.581001,5.769659,4.9763026,5.6159573,5.6565976,5.2333345,5.503428,5.567092966666666,5.5967983,0.29057985133079967,4.9763026,6.1691756,1.1928729999999996,0.05219597608135261,-0.6657475999999996,-0.10789767474364903,-0.03972862657342751,-0.518330043210366,-0.7485378836135197,-0.7467589912526807,-0.9035367468043176,-0.6372521953815844,-0.1743191117082736,-0.6538792311243159
海沧区_118.025241_24.429179,海沧区,118.02524111435272,24.429178625631245,603933.308658571,2702128.517594943,6.5424237,5.9807367,6.2483764,6.3391323,6.200438,5.824987,6.704192,5.4291444,5.608381,5.9020863,6.1130295,6.648349,6.128439691666666,6.15673375,0.40022574353754503,5.4291444,6.704192,1.2750475999999997,0.06530630367167752,0.1059253,0.016188054580662414,-0.018030243006992075,-0.483840573566965,-0.7273910491726886,-0.7412827156956653,-0.8772158312710776,-0.5743885391270422,-0.17426258969592232,-0.6368028516078131
海沧区_118.025241_24.43367,海沧区,118.02524111435272,24.433670202051843,603929.6273128239,2702625.8785189134,8.672105,7.5159473,9.02202,7.2739935,7.9452333,8.316012,9.267097,7.439629,7.6477532,7.957256,8.5285225,8.209329,8.149574816666666,8.0832925,0.6367990919070812,7.2739935,9.267097,1.9931035000000001,0.07813893439014336,-0.46277599999999985,-0.05335759223484552,-0.0074392888111930455,-0.35966085462605774,-0.6817643746990976,-0.6934300705505613,-0.851452433149793,-0.6207172919376065,-0.1742942682775746,-0.6284678918751849
海沧区_118.025241_24.438162,海沧区,118.02524111435272,24.43816177847244,603925.9453297046,2703123.239728651,26.14417,31.365223,29.469437,14.425264,21.008175,38.196472,33.455563,26.455235,42.499382,34.950665,33.16235,30.648325,30.148355083333332,31.006774,7.525875415151267,14.425264,42.499382,28.074118,0.24962806077973174,4.504155000000001,0.1722748408214596,0.8953122552446716,0.9919570143461839,0.6468960386176152,1.0446595849940974,-0.5071627287567065,-0.21609061264897292,-0.17419149095388475,0.08198724079437059
海沧区_118.025241_24.442653,海沧区,118.02524111435272,24.44265335489304,603922.2627092344,2703620.6012241943,60.80727,49.411736,48.19501,38.543682,54.99407,58.625736,71.71795,73.726974,86.02716,76.442955,83.596466,63.929764,63.83489775,62.368517,14.797804766729323,38.543682,86.02716,47.483478,0.23181371457165562,3.122493999999996,0.05134982462089443,2.9596291433563735,3.061677810692025,2.049395329455442,2.338137177161468,-0.5429276551929229,-0.3286464146789618,-0.17424657323688766,1.7065810044630216
海沧区_118.025241_24.447145,海沧区,118.02524111435272,24.44714493131364,603918.579451435,2704117.9630055837,62.91262,52.485027,45.71075,38.601395,57.308395,56.36668,54.57196,65.351906,86.04067,69.50359,80.41029,73.574265,61.903129,60.1105075,13.919920091725151,38.601395,86.04067,47.43927500000001,0.2248661790864425,10.661645,0.16946481540880975,2.7786277272724433,2.9429888138671205,1.8800822662222907,2.335191403060387,-0.556875856975877,0.2855239117833109,-0.1741927709422601,1.5641349616686286
海沧区_118.025241_24.451637,海沧区,118.02524111435272,24.45163650773424,603914.8955563281,2704615.325072857,47.739895,36.718548,36.346947,32.237144,43.17302,41.281864,38.971325,43.998455,57.424866,53.705963,53.722363,53.897743,44.934844416666664,43.5857375,8.27776478331664,32.237144,57.424866,25.187722,0.18421705673573793,6.157848000000001,0.12898476243480567,1.6377208076921308,1.9004475288218343,0.7919090406225918,0.8523045280462369,-0.6384849631192514,-0.08137396223589925,-0.17421120992042974,0.6662542742844095
海沧区_118.025241_24.456128,海沧区,118.02524111435272,24.456128084154837,603911.2110239352,2705112.6874260553,34.686962,28.369772,24.277714,23.788752,31.817764,27.08938,25.282585,27.12674,30.898733,32.23294,34.08654,34.8747,29.544381833333336,29.634252500000002,4.067612805650125,23.788752,34.8747,11.085947999999998,0.13767804750820192,0.18773799999999596,0.0054121945820857385,0.4506036713285938,0.9548485461863295,-0.020081131107472557,-0.08746518506168802,-0.7319188855318873,-0.5677237392486796,-0.17426749818374965,-0.2679933248061195
海沧区_118.025241_24.46062,海沧区,118.02524111435272,24.460619660575432,603907.5258542781,2705610.0500652166,36.565445,27.132298,24.212559,20.340794,30.780062,28.254726,27.323591,28.467394,23.719662,25.44479,27.848387,26.47681,27.213876499999998,27.2279445,3.992892787786922,20.340794,36.565445,16.224650999999998,0.14672267612395912,-10.088634999999996,-0.2758987098691163,-0.30377400699306395,0.8116609415062024,-0.03449199334196207,0.25498800161233126,-0.7137604601085168,-1.404879456153418,-0.17439563748310766,-0.8616799233657322
海沧区_118.025241_24.465111,海沧区,118.02524111435272,24.46511123699603,603903.8400473782,2706107.4129903815,40.072437,33.873928,36.82403,27.006609,42.898083,36.56103,30.31247,34.52411,33.666653,34.394276,36.52393,37.04475,35.3085255,35.52402,4.1422523967358735,27.006609,42.898083,15.891473999999999,0.1173159269065448,-3.0276870000000002,-0.07555346450567742,-0.08577998601403372,1.3090008893957812,-0.005685780368336011,0.2327844367484951,-0.7727988446893825,-0.8296655178342193,-0.17430437866958723,-0.6901211239201975
海沧区_118.025241_24.469603,海沧区,118.02524111435272,24.46960281341663,603900.1536032573,2706604.776201588,66.59827,39.071518,42.857063,33.43631,40.972023,35.367825,30.312744,32.358883,34.233467,35.60244,39.75048,36.62736,38.932365250000004,36.114900000000006,9.460716016821975,30.312744,66.59827,36.285526000000004,0.24300388522688007,-29.970909999999996,-0.45001859629992935,-1.403008493007119,1.531651713715055,1.020058708458258,1.5918838236162822,-0.520461737801502,-3.0245715577657446,-0.17447495044218067,-1.7267648824978967
海沧区_118.025241_24.474094,海沧区,118.02524111435272,24.47409438983722,603896.4665219369,2707102.139698876,79.07665,37.47632,39.698517,31.874283,34.789684,30.123186,28.33665,29.043173,30.64886,31.663435,35.74817,36.86151,37.111703166666665,33.3319835,13.701425119731372,28.33665,79.07665,50.74,0.36919418810284743,-42.21514,-0.5338441392732333,-1.9626526153848018,1.4197891751850291,1.837942274418546,2.5551581523713702,-0.2671161001559971,-4.022037019908518,-0.17451313362731477,-2.1671984013653747
海沧区_118.025241_24.478586,海沧区,118.02524111435272,24.478585966257818,603892.7788034388,2707599.5034822864,67.11804,34.4709,31.860462,27.11251,37.65165,37.05803,30.912706,28.430813,32.05782,32.059704,37.024574,43.721825,36.62325283333333,33.265302000000005,10.621145549810995,27.11251,67.11804,40.00552999999999,0.29001098286234045,-23.39621499999999,-0.348577914701998,-0.8463702447554257,1.3897785022915352,1.2438647327468733,1.8397921429412354,-0.4260880588982536,-2.488969793781992,-0.17442874342474665,-1.2886969521636416
海沧区_118.025241_24.483078,海沧区,118.02524111435272,24.483077542678416,603889.0904477844,2708096.867551857,44.717556,31.871967,29.387472,26.980673,45.022488,41.031464,32.68076,29.14851,33.746216,34.48892,44.335274,58.541046,37.662695500000005,34.117568,9.217351181542357,26.980673,58.541046,31.560373000000002,0.24473424058409085,13.82349,0.30912201190038424,0.971305475524355,1.4536424649753041,0.9731221951352209,1.2769904152265967,-0.5169877943103229,0.5431008426437092,-0.1741291560058123,0.14179303536906054
